,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
343,343,"







  
  
    ok
  
",4.0,Greg,"Reviewed in the United States May 16, 2020","









  
  
    
  Not sure if this spec. are true, cos I think not. Need run test. Overall ok.

  
",Size: Cat8-6ft
344,344,"







  
  
    Nicely shielded cat 8 cable for ethernet
  
",5.0,Dustin Whitworth,"Reviewed in the United States September 23, 2019","









  
  
    
  The ethernet cable fits nicely into the port of a cat 5 cable however you have much more durability and safety using this cable

  
",Size: Cat8-25ft
345,345,"







  
  
    Good cable.
  
",3.0,Nuggethead,"Reviewed in the United States November 27, 2019","









  
  
    
  Did not improve my speed for PS4 don't notice any difference in stability I just see something tech that says faster I have to have.

  
",Size: Cat8-6ft
346,346,"







  
  
    great cable
  
",5.0,ssg_K,"Reviewed in the United States April 2, 2020","









  
  
    
  personally I make my own cable, but in a pinch I bought this for the house.  works great as expected.

  
",Size: Cat8-6ft
347,347,"







  
  
    Use this for gaming
  
",5.0,minolan1981,"Reviewed in the United States December 6, 2020","









  
  
    
  Extremely good for gaming.

  
",Size: Cat8-6ft
348,348,"







  
  
    Throttles upload speed
  
",1.0,Amazon Customer,"Reviewed in the United States November 28, 2020","









  
  
    
  So i have 100mbps broadband internet.... using this cable and testing it with both my xbox and ps4 it would only allow for a 70mbps upload speed...a cable purchases from gamestop for roughly the same price allowed for the full 100mbps... the connection also felt loose and cheap

  
",Size: Cat8-6ft
349,349,"







  
  
    Worked great for me
  
",5.0,LS,"Reviewed in the United States November 21, 2020","









  
  
    
  No issues with these cables

  
",Size: Cat8-6ft
350,350,"







  
  
    Best Out There For Gaming
  
",5.0,Ale,"Reviewed in the United States July 5, 2020","









  
  
    
  Super high quality, Probably the best I’ve seen. I Ordered another 15ft. Thanks!

  
",Size: Cat8-6ft
351,351,"







  
  
    GREAT PRODUCT!
  
",5.0,BLB,"Reviewed in the United States January 24, 2021","









  
  
    
  This ethernet cablee made connecting my refurbished super fast processor easy and I'm loving what I'm able to do with this computer.

  
",Size: Cat8-15ft
352,352,"







  
  
    Very reliable internet connection.
  
",5.0,Jorge Rodriguez,"Reviewed in the United States July 15, 2020","









  
  
    
  The cable looks and feel premium and works like a charm.

  
",Size: Cat8-10ft
353,353,"







  
  
    Great upgrade.
  
",5.0,Texas Mike,"Reviewed in the United States April 6, 2020","









  
  
    
  Highest speeds I've seen. 345up/255dn. Almost double the the cat5 I was using.

  
",Size: Cat8-6ft
354,354,"







  
  
    Improved Speeds by 10 gigs and latency by 10ms
  
",5.0,Evan J.,"Reviewed in the United States February 2, 2021","









  
  
    
  I'm no expert tech dude but this cable is definitely faster than my old cat5e cable.  I saw a noticeable difference in speeds. :)

  
",Size: Cat8-6ft
355,355,"







  
  
    works
  
",5.0,salad man,"Reviewed in the United States February 27, 2021","









  
  
    
  Works

  
",Size: Cat8-10ft
356,356,"







  
  
    Boom
  
",5.0,T-CATT,"Reviewed in the United States August 25, 2020","









  
  
    
  Does just what you need it to do, good price.

  
",Size: Cat8-6ft
357,357,"







  
  
    no difference over cat5e home use
  
",4.0,Jean Paul arteaga,"Reviewed in the United States August 9, 2020","









  
  
    
  switched from cat5e to cat8 perfomed 3 test with speed test all had the same results no changes.i have 1gbps service

  
",Size: Cat8-6ft
358,358,"







  
  
    Solid Cable and Durable Design
  
",5.0,Rachael,"Reviewed in the United States December 24, 2020","









  
  
    
  Great internet speed since purchase and the wires feel sturdy and have had no issues after many months of use. Will buy again for home internet use.

  
",Size: Cat8-6ft
359,359,"







  
  
    Great cable!
  
",5.0,MeliMel,"Reviewed in the United States July 29, 2020","









  
  
    
  Very well built cable. As soon as it came out of the box I could tell it is high quality and a very strong performance with my WiFi set up

  
",Size: Cat8-6ft
360,360,"







  
  
    Definitely worth it.
  
",5.0,jman,"Reviewed in the United States April 22, 2020","









  
  
    
  First thing you notice are the fittings, they are difficult to just yank out. Second thing is you can feel that this cable is going to be more durable that say the cables your router came with. I loved this so much I bought a total of three and will possibly order more.

  
",Size: Cat8-6ft
361,361,"







  
  
    Beats WIFI that's for sure
  
",5.0,Amazon Customer,"Reviewed in the United States February 2, 2021","









  
  
    
  Works great, I went with an overkill cable for me but it is great.  No bottlenecks from it and it is a quality cable.

  
",Size: Cat8-6ft
362,362,"







  
  
    Best cable for the price
  
",5.0,Armando,"Reviewed in the United States January 1, 2021","









  
  
    
  This is an amazing cable. It’s pretty cheap and the quality is amazing. It made my gaming experience a lot better by increasing my wifi signal and made downloads a lot faster. My wifi isn’t the best but I still get amazing speeds with this Ethernet cable. Definitely recommend 10/10

  
",Size: Cat8-6ft
363,363,"







  
  
    Ethernet cable
  
",5.0,Dawn M Clark,"Reviewed in the United States August 13, 2020","









  
  
    
  Needed a new ethernet cable this one is great

  
",Size: Cat8-10ft
364,364,"







  
  
    Perfect for my gaming PC
  
",5.0,A. Northcutt,"Reviewed in the United States June 18, 2020","









  
  
    
  I set this cable up with my gaming PC and I am loving this responsiveness. There is definitely a difference in speed between this cable and my Cat6 I was using before. I would definitely recommend this cable for anyone serious about gaming.

  
",Size: Cat8-20ft
365,365,"







  
  
    Worked as Adverised
  
",5.0,L. Leviton,"Reviewed in the United States September 12, 2020","









  
  
    
  Worked as advertised. I want the good stuff when going 100 feet.

  
",Size: Cat8-100ft
366,366,"







  
  
    Terrible connection. Does not stay plugged in.
  
",1.0,Mary J Wilds,"Reviewed in the United States October 6, 2020","









  
  
    
  This does not stay plugged in. Horrible buy. Will not buy from this source again. I don't use my computer much, but this is ridiculous.

  
",Size: Cat8-6ft
367,367,"







  
  
    Good
  
",5.0,Rick Mathews,"Reviewed in the United States December 23, 2020","









  
  
    
  As advertised

  
",Size: Cat8-6ft
368,368,"







  
  
    Good
  
",5.0,Twilight,"Reviewed in the United States February 28, 2021","









  
  
    
  Good

  
",Size: Cat8-6ft
369,369,"







  
  
    nice !
  
",5.0,Kev,"Reviewed in the United States March 9, 2021","









  
  
    
  great transmission. highspeed. durable thick cable.

  
",Size: Cat8-10ft
370,370,"







  
  
    Ok
  
",3.0,Russell Miller,"Reviewed in the United States October 13, 2020","









  
  
    
  Lot of trouble with connecting

  
",Size: Cat8-10ft
371,371,"







  
  
    Seams to work as expected
  
",5.0,James Hammond,"Reviewed in the United States January 5, 2021","









  
  
    
  Seams to work as expected.

  
",Size: Cat8-10ft
372,372,"







  
  
    Terrific
  
",5.0,Joseph G.,"Reviewed in the United States August 16, 2020","









  
  
    
  I love its length and its speed stability.

  
",Size: Cat8-20ft
373,373,"







  
  
    Exp
  
",5.0,Jack Lu,"Reviewed in the United States December 21, 2020","









  
  
    
  Great thanks

  
",Size: Cat8-6ft
374,374,"







  
  
    game on
  
",5.0,TheDarkKnight,"Reviewed in the United States January 11, 2021","









  
  
    
  fast 10/10

  
",Size: Cat8-6ft
375,375,"







  
  
    Outstanding Ethernet Cable
  
",5.0,Kevin J. Darrah,"Reviewed in the United States March 5, 2020","









  
  
    
  This is a great, superbly built cable.. No problems with the 6 of them I bought

  
",Size: Cat8-20ft
376,376,"







  
  
    great speed improvement
  
",5.0,Amazon142,"Reviewed in the United States August 14, 2020","









  
  
    
  Increased internet speeds big time for me.

  
",Size: Cat8-3ft
377,377,"







  
  
    It works and does its job.
  
",5.0,NG - A Real Comment,"Reviewed in the United States August 11, 2020","









  
  
    
  It works and does its job.  I love Amazon.

  
",Size: Cat8-10ft
378,378,"







  
  
    Nice cable
  
",5.0,Tim,"Reviewed in the United States February 8, 2021","









  
  
    
  Works well.  Nice cable

  
",Size: Cat8-6ft
379,379,"







  
  
    Made it worse
  
",2.0,Rocio Medina,"Reviewed in the United States July 7, 2020","









  
  
    
  I bought this to make my ping better in fortnite but it kinda made it a little worse than my cat 5 Ethernet cable and my download speed and and upload are the same as my cat 5

  
",Size: Cat8-6ft
380,380,"







  
  
    Cable is fine but it does not support USA labor
  
",1.0,Shane Seidenstricker,"Reviewed in the United States February 26, 2021","









  
  
    
  Made in China.  I just hope that this wasn't made by Uighurs at a forced labor camp.

  
",Size: Cat8-10ft
381,381,"







  
  
    Great
  
",5.0,HEMI,"Reviewed in the United States December 16, 2020","









  
  
    
  High quality

  
",Size: Cat8-6ft
382,382,"







  
  
    Does everything it says it can do so far after 3mo  I give it 5 stars
  
",5.0,Amazon Customer,"Reviewed in the United States February 29, 2020","









  
  
    
  So far so good 😊 I’ve had it for about 3 months now & it’s doing it’s job well

  
",Size: Cat8-6ft
383,383,"







  
  
    As expected ⭐️⭐️⭐️⭐️⭐️
  
",5.0,Mikhail,"Reviewed in the United States February 3, 2021","









  
  
    
  Perfect quality as expected

  
",Size: Cat8-15ft
384,384,"







  
  
    Great cable
  
",5.0,Ernie,"Reviewed in the United States December 4, 2020","









  
  
    
  Great cable good quality also recommend

  
",Size: Cat8-3ft
385,385,"







  
  
    Ok
  
",2.0,Elisandra Toro Pacheco,"Reviewed in the United States January 31, 2021","









  
  
    
  Good

  
",Size: Cat8-20ft
386,386,"







  
  
    Great quality
  
",5.0,Amazon Customer,"Reviewed in the United States February 6, 2021","









  
  
    
  Perfect

  
",Size: Cat8-6ft
387,387,"







  
  
    Direct connect
  
",5.0,Jared Baxter,"Reviewed in the United States October 28, 2020","









  
  
    
  My wifi signal is amazing with this Ethernet cable. I just updated a years worth of updates on my moms computer with this cord and it only took a couple hours and I never had a signal drop.

  
",Size: Cat8-6ft
388,388,"







  
  
    High quality
  
",5.0,DC,"Reviewed in the United States November 28, 2020","









  
  
    
  Great connection and fit.

  
",Size: Cat8-6ft
389,389,"







  
  
    So fast
  
",5.0,Bobby Mauldin,"Reviewed in the United States November 15, 2020","









  
  
    
  Brought my speed from 350 up to 950 download. Definitely worth it

  
",Size: Cat8-6ft
390,390,"







  
  
    PERFECT!
  
",5.0,sheryl walker,"Reviewed in the United States March 4, 2020","









  
  
    
  Purchased 100 ft cable to hardwire to cable box and what a difference in speed for gaming!  This cable provides 3 times the speed without it! Highly recommend this product. Shipping was extremely fast!

  
",Size: Cat8-100ft
391,391,"







  
  
    Nice cable
  
",5.0,joan stedman,"Reviewed in the United States December 23, 2020","









  
  
    
  It works

  
",Size: Cat8-6ft
392,392,"







  
  
    Amazing
  
",5.0,M Spears,"Reviewed in the United States August 30, 2020","









  
  
    
  I was not receiving the full spectrum of my internet speed until I used this cable.  Experienced a 300% increase in speed.

  
",Size: Cat8-6ft
393,393,"







  
  
    it works
  
",5.0,Amazon Customer,"Reviewed in the United States December 25, 2020","









  
  
    
  it works well

  
",Size: Cat8-6ft
394,394,"







  
  
    Great quality.
  
",5.0,Emilio J. Bosques,"Reviewed in the United States November 13, 2020","









  
  
    
  Great quality, built and design.

  
",Size: Cat8-6ft
395,395,"







  
  
    High Quality
  
",5.0,BG,"Reviewed in the United States July 5, 2020","









  
  
    
  Very reasonably priced hundred foot ethernet cable

  
",Size: Cat8-100ft
396,396,"







  
  
    Great cord
  
",5.0,Ashley Cooper,"Reviewed in the United States October 11, 2020","









  
  
    
  Great cord, had to buy one because dog tore up a one hat cane with router. This is much thicker.

  
",Size: Cat8-6ft
397,397,"







  
  
    Don’t buy 3ft
  
",1.0,felix,"Reviewed in the United States March 1, 2021","









  
  
    
  Had to return 3ft cable did not improve upload on my PS5 or downloading.

  
",Size: Cat8-3ft
398,398,"







  
  
    Awesome ethernet cord
  
",5.0,Reid Zuerlein,"Reviewed in the United States October 22, 2019","









  
  
    
  Very fast, durable Ethernet cord. I've bought a few of these in various sizes and they all work great.

  
",Size: Cat8-40ft
399,399,"







  
  
    Seems to do the trick
  
",5.0,TamarBenz007,"Reviewed in the United States March 26, 2020","









  
  
    
  I needed a stronger Ethernet cable for my pc and this seems to work

  
",Size: Cat8-6ft
400,400,"







  
  
    Good Ethernet cable
  
",4.0,Paul S.,"Reviewed in the United States November 8, 2019","









  
  
    
  Who uses Ethernet cables anymore.  Bought it for a project that didn’t work out.  Looks well made.

  
",Size: Cat8-6ft
401,401,"







  
  
    Works great
  
",5.0,Mary,"Reviewed in the United States December 17, 2020","









  
  
    
  This cable serves the purpose that we needed it for. Very happy with it!

  
",Size: Cat8-3ft
402,402,"







  
  
    Worked great
  
",5.0,J W,"Reviewed in the United States November 16, 2020","









  
  
    
  Fit perfectly

  
",Size: Cat8-6ft
403,403,"







  
  
    I LOVE GOOOOOOOOLD......
  
",5.0,Kashta Coulter,"Reviewed in the United States September 7, 2020","









  
  
    
  ....and high speed internet.

  
",Size: Cat8-10ft
404,404,"







  
  
    Works as expected
  
",5.0,Hrach Hovhannisyan,"Reviewed in the United States September 15, 2020","









  
  
    
  Seems good quality so far!

  
",Size: Cat8-3ft
405,405,"







  
  
    Great for gaming
  
",5.0,Cesar and Sylvie,"Reviewed in the United States July 5, 2020","









  
  
    
  Great quality! No issues in using this cord with my Xbox

  
",Size: Cat8-6ft
406,406,"







  
  
    Nice sturdy
  
",5.0,eshan,"Reviewed in the United States December 14, 2020","









  
  
    
  Fits good, nice Cable

  
",Size: Cat8-3ft
407,407,"







  
  
    Great quality...
  
",5.0,Mike S.,"Reviewed in the United States December 21, 2020","









  
  
    
  Well worth the money.

  
",Size: Cat8-30ft
408,408,"







  
  
    Works Great!
  
",5.0,Anthony,"Reviewed in the United States December 26, 2019","









  
  
    
  Great product. Just replacing a Cat5 cable. Using my 300Mb down speed to its potential.

  
",Size: Cat8-6ft
409,409,"







  
  
    You need to have this wire.
  
",5.0,Jose medina,"Reviewed in the United States February 7, 2021","









  
  
    
  The best wire for Gaming

  
",Size: Cat8-35ft
410,410,"







  
  
    The quality is fine
  
",5.0,Ralphy Santi,"Reviewed in the United States September 15, 2020","









  
  
    
  The product quality is good.

  
",Size: Cat8-6ft
411,411,"







  
  
    Works perfect
  
",5.0,Milwaukee Cat Man,"Reviewed in the United States November 14, 2020","









  
  
    
  Great value

  
",Size: Cat8-10ft
412,412,"







  
  
    Ethernet cable
  
",5.0,Deeny,"Reviewed in the United States May 8, 2020","









  
  
    
  Works as described. Using it for my Amazon tv. No problems

  
",Size: Cat8-10ft
413,413,"







  
  
    Great product
  
",5.0,Tiffany o,"Reviewed in the United States September 17, 2020","









  
  
    
  niece ordered but loves

  
",Size: Cat8-6ft
414,414,"







  
  
    Pretty good!
  
",5.0,airroger,"Reviewed in the United States January 14, 2021","









  
  
    
  Plug and play, looks pretty good!!

  
",Size: Cat8-6ft
415,415,"







  
  
    Better than expected
  
",5.0,David French,"Reviewed in the United States May 29, 2020","









  
  
    
  Extremely tough and sturdy build! Very well made!

  
",Size: Cat8-6ft
416,416,"







  
  
    Good product and it works
  
",5.0,Amazon Customer,"Reviewed in the United States July 20, 2020","









  
  
    
  I purchased this product for standard test-taking during COVID to make sure my internet connection is fast and stable. I connect this to my internet extender and it works perfect. My internet speed is much faster now

  
",Size: Cat8-6ft
417,417,"







  
    excelente calidad.
  
  
",5.0,Amazon Customer,"Reviewed in the United States September 25, 2020","









  
    
  excelente calidad... trabajo a la perfeccion

  
  
",Size: Cat8-3ft
418,418,"







  
  
    GREAT PRICE
  
",5.0,Mr Klipper,"Reviewed in the United States February 6, 2020","









  
  
    
  GREAT VALUE FOR THE PRICE OF THE CABLE ABSOLUTELY LOVE IT AND NEEDED IT !

  
",Size: Cat8-6ft
419,419,"







  
  
    Great for gaming!
  
",4.0,Eric Labaki,"Reviewed in the United States October 27, 2020","









  
  
    
  Great deal!

  
",Size: Cat8-6ft
420,420,"







  
  
    Happy with purchase!
  
",5.0,buyer,"Reviewed in the United States February 28, 2021","









  
  
    
  Seems to work fine, it is exactly as discribed, arrived quickly,

  
",Size: Cat8-6ft
421,421,"







  
  
    Really helps with laggy games; especially 2k21
  
",5.0,Demont  Crawford,"Reviewed in the United States March 11, 2021","









  
  
    
  I play 2k21 and it has stopped my lagging almost altogether! best thing i could have done for gaming!  I was ready to quit the game until i purchased this!

  
",Size: Cat8-10ft
422,422,"







  
  
    Durable and reliable!
  
",5.0,mayra,"Reviewed in the United States January 25, 2021","









  
  
    
  My cord for work stopped working so I ordered this one and it works like charm. It’s durable and give my work station great signal!

  
",Size: Cat8-6ft
423,423,"







  
  
    Improved my connection just a bit
  
",5.0,Ricky,"Reviewed in the United States May 26, 2020","









  
  
    
  I've  a 1gbps connection, previously with a cat5e cable I used to get 750/800, now I'm getting 900/950. Latency is the same.There was a problem with shipping that was solved by their seller so I appreciate that.

  
",Size: Cat8-6ft
424,424,"







  
  
    Perfect cable.
  
",5.0,AceBot,"Reviewed in the United States March 22, 2021","









  
  
    
  Product came in a small brown box. Cable feels sturdy. Length is perfect.

  
",Size: Cat8-3ft
425,425,"







  
  
    Good quality and good,fast service
  
",5.0,TODD KASTNER,"Reviewed in the United States November 17, 2020","









  
  
    
  Excellent cable, great service,had it the next day.

  
",Size: Cat8-10ft
426,426,"







  
  
    A+
  
",5.0,william hernandez jr,"Reviewed in the United States December 22, 2020","









  
  
    
  Great for gaming

  
",Size: Cat8-3ft
427,427,"







  
  
    Perfect
  
",5.0,Oz,"Reviewed in the United States March 13, 2021","









  
  
    
  Exactly what I needed use it to download games from my box then I nicely wrap in up and put away. Blows WiFi speed away

  
",Size: Cat8-20ft
428,428,"







  
  
    I like it so far my connection Is another level, I used for my ps4
  
",5.0,Alex,"Reviewed in the United States February 8, 2021","









  
  
    
  Nice 15f  lan cable

  
",Size: Cat8-15ft
429,429,"







  
  
    +5 stars
  
",5.0,spyboy1,"Reviewed in the United States August 13, 2020","









  
  
    
  Great product great price!

  
",Size: Cat8-6ft
430,430,"







  
  
    Works
  
",5.0,Andy,"Reviewed in the United States October 20, 2020","









  
  
    
  They work

  
",Size: Cat8-6ft
431,431,"







  
  
    Fast streaming through Xbox
  
",5.0,FelipeSanchez,"Reviewed in the United States November 2, 2020","









  
  
    
  Great service

  
",Size: Cat8-6ft
432,432,"







  
  
    Good
  
",5.0,Rayner,"Reviewed in the United States December 14, 2020","









  
  
    
  Good

  
",Size: Cat8-10ft
433,433,"







  
  
    Great product !
  
",5.0,Jerry,"Reviewed in the United States July 3, 2020","









  
  
    
  Works as advertised no issues or problems

  
",Size: Cat8-6ft
434,434,"







  
  
    Just what I needed!!
  
",5.0,M. VESCOVI,"Reviewed in the United States December 8, 2020","









  
  
    
  no more buffing or freezing watching anything on my laptop! LIFE SAVER

  
",Size: Cat8-6ft
435,435,"







  
  
    Love these ethernet cables
  
",5.0,Deborah Bueche,"Reviewed in the United States December 13, 2020","









  
  
    
  I thought these cables were awesome! I did not know there were gold ethernet. I would buy from this seller again anytime. Quick shipping.

  
",Size: Cat8-6ft
436,436,"







  
  
    Best Ethernet
  
",5.0,Marisela Garcia,"Reviewed in the United States September 6, 2020","









  
  
    
  Best Ethernet I’ve ever used. It immediately boosted my gaming/streaming speeds. Would definitely buy this product again.

  
",Size: Cat8-6ft
437,437,"







  
  
    Worth it.
  
",5.0,Daniel Miley,"Reviewed in the United States January 2, 2021","









  
  
    
  Works great. Sped up my direct signal from my old cable.

  
",Size: Cat8-6ft
438,438,"







  
  
    Fast
  
",5.0,Stylz,"Reviewed in the United States February 6, 2021","









  
  
    
  Good

  
",Size: Cat8-6ft
439,439,"







  
  
    Seems fine. Works.
  
",5.0,Stacy,"Reviewed in the United States August 28, 2020","









  
  
    
  Seems fine. Works.

  
",Size: Cat8-6ft
440,440,"







  
  
    arrived very quickly
  
",5.0,Kindle Customer,"Reviewed in the United States June 6, 2020","









  
  
    
  and the connection thus far is great!

  
",Size: Cat8-6ft
441,441,"







  
  
    Stiff
  
",4.0,Robert J Tarrant,"Reviewed in the United States October 1, 2020","









  
  
    
  A little too stiff for my liking. You can’t easily flip the connector for install. Great speeds!

  
",Size: Cat8-6ft
442,442,"







  
  
    Great
  
",5.0,Larry,"Reviewed in the United States March 11, 2021","









  
  
    
  Just got it today plugged it in and some how i get maybe 18% faster speed then i used to get, i guess my 8 year old cable had old wires in it. Great buy very happy with it..

  
",Size: Cat8-25ft
443,443,"







  
  
    Quality product at a good price
  
",5.0,John L. Moore,"Reviewed in the United States July 31, 2019","









  
  
    
  These cables are made for indoor and outdoor (and underground) use.  Using them in an office takes advantage of the quality of the cable connectors.

  
",Size: Cat8-10ft
444,444,"







  
  
    Solid speeds!
  
",5.0,J. C.,"Reviewed in the United States August 1, 2020","









  
  
    
  Quality and super speeds!

  
",Size: Cat8-15ft
445,445,"







  
  
    Upgrade you ether net cabel.
  
",5.0,charles burnette,"Reviewed in the United States June 17, 2020","









  
  
    
  Quick connection to the internet

  
",Size: Cat8-6ft
446,446,"







  
  
    100 ft Ethernet cable; for gaming
  
",5.0,melissa,"Reviewed in the United States May 31, 2020","









  
  
    
  I had just received this in the mail today. Got it hooked up to my PS4 and tested the connection. I already saw the improvement with the speeds. I went from 15.3 mbps to 238.7 Mbps! Definitely recommended for gaming!

  
",Size: Cat8-100ft
447,447,"







  
  
    Worked perfectly for gaming
  
",5.0,Smiley,"Reviewed in the United States November 23, 2020","









  
  
    
  Works

  
",Size: Cat8-6ft
448,448,"







  
  
    Very good product
  
",5.0,Ahmed salah,"Reviewed in the United States March 15, 2021","









  
  
    
  The best Ethernet cable I got, very good, at a very good price, and the quality is perfect, the internet speed is excellent with it, but honestly, I did not feel much difference in video games and ps4 in particular.

  
",Size: Cat8-6ft
449,449,"







  
  
    No Worth It.
  
",1.0,Jomar Oli,"Reviewed in the United States May 18, 2020","









  
  
    
  I've use this for a week. and it makes my connection Slow.My 6 years old Cat5 is better

  
",Size: Cat8-6ft
450,450,"







  
  
    High quality for a great price
  
",5.0,Evan E,"Reviewed in the United States March 2, 2021","









  
  
    
  Buy it!

  
",Size: Cat8-3ft
451,451,"







  
  
    CAT8?
  
",3.0,Carl Erickson,"Reviewed in the United States December 1, 2020","









  
  
    
  These are clearly NOT cat8. Maybe cat 7 at most. Cat8 cables are much thicker and are supposed to be 22AWG not 26AWG!

  
",Size: Cat8-10ft
452,452,"







  
  
    Well made
  
",5.0,Elderbreed,"Reviewed in the United States October 19, 2020","









  
  
    
  Well made

  
",Size: Cat8-6ft
453,453,"







  
  
    Consistent speed!
  
",5.0,lavelle mason,"Reviewed in the United States December 10, 2020","









  
  
    
  Every snice i switch this cat 8 from a cat 6 my freeze issues has been resolved.

  
",Size: Cat8-100ft
454,454,"







  
  
    PACKET LOSS - DO NOT BUY
  
",1.0,Amazon Customer,"Reviewed in the United States August 23, 2020","









  
  
    
  Terrible cable. I had 2% packet loss on a 20 foot cable. I suspect it’s just cheap and poorly made. Plugged in my cat7 and it worked just fine with no Packet Loss.

  
",Size: Cat8-20ft
455,455,"







  
  
    Vlue for cost
  
",5.0,Jose L. Garcia-Agosto,"Reviewed in the United States November 21, 2020","









  
  
    
  It worked perfectly!

  
",Size: Cat8-100ft
456,456,"







  
  
    👍🏼
  
",5.0,Maximo,"Reviewed in the United States June 23, 2020","









  
  
    
  I’m getting lower pings and a bit more bandwidth. It’s worth the price.

  
",Size: Cat8-6ft
457,457,"







  
  
    Works great!
  
",5.0,Anthony M,"Reviewed in the United States August 31, 2020","









  
  
    
  Works great!

  
",Size: Cat8-6ft
458,458,"







  
  
    Fast delivery
  
",5.0,kelly Duff,"Reviewed in the United States June 27, 2020","









  
  
    
  Fast delivery, nice cord length

  
",Size: Cat8-10ft
459,459,"







  
  
    Instant improvement
  
",5.0,Allen Brown ( Beast King),"Reviewed in the United States April 27, 2020","









  
  
    
  The minute I hooked up to my console is the speed was increased in internet speed

  
",Size: Cat8-50ft
460,460,"







  
  
    don’t buy
  
",1.0,mohammed,"Reviewed in the United States August 25, 2020","









  
  
    
  bad quality

  
",Size: Cat8-20ft
461,461,"







  
  
    Great upgrade from cat5e
  
",5.0,John C,"Reviewed in the United States February 21, 2020","









  
  
    
  Great product well built improved bandwith good price

  
",Size: Cat8-6ft
462,462,"







  
  
    Works well
  
",5.0,D-Rock,"Reviewed in the United States January 31, 2020","









  
  
    
  Works just fine, no issues getting it to fit into multiple different ethernet ports.

  
",Size: Cat8-6ft
463,463,"







  
  
    👍
  
",5.0,D N,"Reviewed in the United States September 29, 2020","









  
  
    
  👍

  
",Size: Cat8-6ft
464,464,"







  
  
    Great speed
  
",5.0,Ben,"Reviewed in the United States March 2, 2021","









  
  
    
  Works great. Not much more expensive than cat 5e or cat 6

  
",Size: Cat8-20ft
465,465,"







  
  
    Works wonders
  
",5.0,Rommel,"Reviewed in the United States July 13, 2020","









  
  
    
  We had a old ethernet cable and when we switched to this, our internet speed increased about a fair amount.

  
",Size: Cat8-6ft
466,466,"







  
  
    Works perfectly and made with high grade material
  
",5.0,jessica knudtson,"Reviewed in the United States October 31, 2020","









  
  
    
  Ethernet felt strong and durable. Performed well when it comes to plugging into devices.

  
",Size: Cat8-6ft
467,467,"







  
  
    Great product
  
",5.0,Trevon Daniels,"Reviewed in the United States June 18, 2020","









  
  
    
  Super long which I wanted so I can put it through a cord hider on my wall since it is going to my tv. Works great as far as I know.

  
",Size: Cat8-10ft
468,468,"







  
  
    Very Good
  
",5.0,Haydon,"Reviewed in the United States July 22, 2020","









  
  
    
  Very good quality

  
",Size: Cat8-6ft
469,469,"







  
  
    Made a huge difference
  
",5.0,dianeidy,"Reviewed in the United States May 1, 2020","









  
  
    
  Great quality product. Made a huge improvement in my streaming experience. Would definitely recommend this product.

  
",Size: Cat8-6ft
470,470,"







  
  
    Good one
  
",5.0,Carlos Manuel,"Reviewed in the United States June 20, 2020","









  
  
    
  Satisfied with the product.

  
",Size: Cat8-6ft
471,471,"







  
  
    Nothing Happened
  
",2.0,Ahmed Abdelhamid,"Reviewed in the United States December 17, 2020","









  
  
    
  I bought this cable based on all the descriptions and reviews hoping that my speed will stabilize and increase on my ps4 but still nothing happened, it delivers same speed as my old ethernet cable.

  
",Size: Cat8-6ft
472,472,"







  
  
    Good buy
  
",5.0,Jolene ,"Reviewed in the United States January 17, 2021","









  
  
    
  Grat product

  
",Size: Cat8-6ft
473,473,"







  
  
    Good quality
  
",5.0,Mcdonald1188,"Reviewed in the United States February 2, 2021","









  
  
    
  Worked great

  
",Size: Cat8-6ft
474,474,"







  
  
    Great product
  
",5.0,Amazon Customer,"Reviewed in the United States January 22, 2021","









  
  
    
  Excellent qualityWell built

  
",Size: Cat8-6ft
475,475,"







  
  
    Good for tv
  
",5.0,will,"Reviewed in the United States November 30, 2020","









  
  
    
  I use this for streaming on my TV and it works well

  
",Size: Cat8-6ft
476,476,"







  
  
    Scam
  
",5.0,Austin winters,"Reviewed in the United States March 23, 2021","









  
  
    
  Waist of money, cat 8 is a scam, does the exact same thing as cat 6, i upgraded to cat 8 from cat 6 and theres no difference

  
",Size: Cat8-6ft
477,477,"







  
  
    Works great
  
",5.0,Jacob Balkenende,"Reviewed in the United States August 20, 2020","









  
  
    
  Works great, I use it from centurylink modem to my mesh router.

  
",Size: Cat8-15ft
478,478,"







  
  
    Great Ethernet Cable
  
",5.0,Dana,"Reviewed in the United States September 23, 2019","









  
  
    
  I liked the price of the product and the color. This has increased my internet speed by a noticeable amount. I highly recommend purchasing this.

  
",Size: Cat8-6ft
479,479,"







  
  
    Quality
  
",5.0,James E. Finch,"Reviewed in the United States February 7, 2021","









  
  
    
  Quality product. Boosted Ethernet speed

  
",Size: Cat8-3ft
480,480,"







  
  
    Cable
  
",5.0,Aaron,"Reviewed in the United States July 22, 2020","









  
  
    
  Working good.

  
",Size: Cat8-100ft
481,481,"







  
  
    Great Ethernet cord
  
",5.0,Lee Wade,"Reviewed in the United States January 30, 2020","









  
  
    
  Awesome quality. Delivered fast, and specs are what they say.

  
",Size: Cat8-6ft
482,482,"







  
  
    Great picture
  
",5.0,Frank Springer,"Reviewed in the United States December 17, 2020","









  
  
    
  Improves picture quality

  
",Size: Cat8-6ft
